content_sha256,snapshot_id,source_file,scenario,segment,begin_frame,ground_truth,notes,motion_context,motion_notes
C2CFF487442550768BEBCF095B0C0DE43EF0458D7D10F81A70A69548A3B7ABF4,两太阳能板带角度过度:s1:b5,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,758,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
77CE823F0FCE1952B91F38963EE0E0C15404453769957E901D10BAA9B53E797E,两太阳能板带角度过度:s1:b6,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,793,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
79D58B987125556C0B1AE7380FF37B3779F10DE6E6A3AE1D33173726B1C4BBD9,两太阳能板带角度过度:s1:b7,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,827,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
4E106CB5784F194200F18040FD6FF3C11A0BAA262E80C04F98C6F4B92578AEAA,两太阳能板带角度过度:s1:b8,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,862,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
921C53B2EE810708558AC39B1989B1CC739168A48D0387461F0B5C2403736828,两太阳能板带角度过度:s1:b9,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,896,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
43D819E8DE16BF22389553A614F458E8AE2B20E70BB4B21EB7C38C7D811A5921,两太阳能板带角度过度:s1:b10,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,931,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
3DEC6F1B66340FC206BF79C848E2D2CE63D2442852823BA30A7328B5D80BCF39,两太阳能板带角度过度:s1:b11,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,966,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
7BD716469981A5E7D7B95F2312E32CBEC6F16B318EA3E215D22E5C9827DDAF0E,两太阳能板带角度过度:s1:b12,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,1001,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
E5B8A38C3DC6E5AACB37EF3C5DAEF1F974F8F3F90D32D829C43D3FD4999D331E,两太阳能板带角度过度:s1:b13,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,1035,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
BF5264BBC747A9AE2069DE42A90CE88252E6C9CF53512F7DE09FE9690ACFD611,两太阳能板带角度过度:s1:b14,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,1070,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
DC0A25228C26028BB9E9BC75EBAE9AA679373EF95DDEA64B68A8A089AA2E107A,两太阳能板带角度过度:s1:b15,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,1104,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
2541AB276E8BDC75E0C5521EBCE3FE9884A9BD79DE778431C62DFAC427CBCBB8,两太阳能板带角度过度:s1:b16,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,1139,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
EE648F4F4DE2B0B84D7883546045E05DEB26FB860A306E3192BAC3295B162773,两太阳能板带角度过度:s1:b17,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,1173,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
A309D33C109DB4E8F3ECB90E46F0E9E3B3A4A95746159214A0D9842AA18FE208,两太阳能板带角度过度:s1:b18,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,1209,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
78491F06DE07E32C569A47C9C364EA98E9C43D59E173B5AC667E698CFA36A08D,两太阳能板带角度过度:s1:b19,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,1242,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
87D411B967C8B236A08FED7798C8FD0ABEC00AFBECF79DF94A0CA58BC1A67107,两太阳能板带角度过度:s1:b20,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,1277,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
17C31C650FE8EFEB7A90B16AEA2FE6A395FF0E498A9BDBED31930318E259BBF5,两太阳能板带角度过度:s1:b21,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,1312,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
201D5461CFD83A1B454B393BA3E0E2A4492D6A95D51C84D4542C97EA1E2350B7,两太阳能板带角度过度:s1:b22,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,1347,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
14C2E76E43B57B5144F55191A8DBE3AE89B43C61ABE6B6F1CAFC6FC886B2688C,两太阳能板带角度过度:s1:b23,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,1381,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
DEB03F402F36711D698B9B6E730B5BF97360288B41B04EB0C0E2C0118674FA1E,两太阳能板带角度过度:s1:b24,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,1416,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
56718E899225C5FB564001FBB02E7EDBF3A9CD0025E8946C24F83761C3E594DA,两太阳能板带角度过度:s1:b25,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,1450,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
499F9EEC66A7936304ADC1B1121B599108A2FC4BE64B7AFFA4CB0BB3F1588A83,两太阳能板带角度过度:s1:b26,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,1485,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
C0A99F6A79966F97125060DC0A3DE4A86CA77F4D2B7A4482AFB6E4F17D106905,两太阳能板带角度过度:s1:b27,两太阳能板带角度过度.txt,两太阳能板带角度过度,1,1519,EXCLUDED,Oblique crossing between two solar panels is outside the target operating scope,UNLABELED,NaN
D9006859CED3E000CD55272644BC7373C2C0F09BEACD4148CFFE027130B3B575,太阳能板直角边源:s1:b2,太阳能板直角边源.txt,太阳能板直角边源,1,839,UNLABELED,,STATIONARY,NaN
CF79FBCF0DA8B9B58F0DE7B541757C7BE3316DDD2D0ED4DCAC0F8E4FD1E05F14,太阳能板直角边源:s1:b3,太阳能板直角边源.txt,太阳能板直角边源,1,872,UNLABELED,,STATIONARY,NaN
C29210BB4F28A4A23BAA3121A7451B22BA0854FE1D22256C5B6D32923F7E145A,太阳能板直角边源:s1:b4,太阳能板直角边源.txt,太阳能板直角边源,1,904,UNLABELED,,STATIONARY,NaN
E7DF82082170C375372C6D7AFEFB8A4E2DA4824AE5610CC20B05BB82290A274F,太阳能板直角边源:s1:b5,太阳能板直角边源.txt,太阳能板直角边源,1,936,UNLABELED,,STATIONARY,NaN
51554908A688BFC4AA90D2BD545B7465B9894EADD1E4887FD6F6E522B763A8FF,太阳能板直角边源:s1:b6,太阳能板直角边源.txt,太阳能板直角边源,1,970,UNLABELED,,STATIONARY,NaN
A446867858694E5CAB56628CF58F5DE38C041AC2EB53503C1407A3B5A9F62C75,太阳能板直角边源:s1:b7,太阳能板直角边源.txt,太阳能板直角边源,1,1004,UNLABELED,,STATIONARY,NaN
891C7F398499F5A2D62073723592AB0712A7673F8A6C4C4B15CA43BD64660318,太阳能板直角边源:s1:b8,太阳能板直角边源.txt,太阳能板直角边源,1,1038,UNLABELED,,STATIONARY,NaN
7487D10437B24BB5CC385B483180D0385CCFB6CF5A9096409650801FEBD96013,太阳能板直角边源:s1:b9,太阳能板直角边源.txt,太阳能板直角边源,1,1066,UNLABELED,,STATIONARY,NaN
0E8A153B5063E260DBFEB572154DA9BBCBD8537A9ABAEC1D1D6D73A98FEA1DF6,太阳能板直角边源:s2:b1,太阳能板直角边源.txt,太阳能板直角边源,2,487,UNLABELED,,STATIONARY,NaN
45A7CA0A1C3B66422627F9003B96F4798FF746F33ABCC1FCB75A733505AF5865,太阳能板直角边源:s2:b2,太阳能板直角边源.txt,太阳能板直角边源,2,521,UNLABELED,,STATIONARY,NaN
51BF58C89E8B4FBD23DC2ED7447AF78D6469014555C10516D2AB7A794D4C0BDB,太阳能板直角边源:s2:b3,太阳能板直角边源.txt,太阳能板直角边源,2,557,UNLABELED,,STATIONARY,NaN
51FF037625EA53DB681A9245BA347D364D1F8A2D7990733EDC0DA0167379BAD6,太阳能板直角边源:s2:b4,太阳能板直角边源.txt,太阳能板直角边源,2,590,UNLABELED,,STATIONARY,NaN
43A814ED478E4B0A2256668F5BC67EE7C45890430188EB0C1E415BA67F8AD256,太阳能板直角边源:s2:b5,太阳能板直角边源.txt,太阳能板直角边源,2,626,UNLABELED,,STATIONARY,NaN
14F88F2F58E8D3C86F699D028F4323BE75D08DB36F95093E9CC1EAF8ECC93D95,太阳能板直角边源:s2:b6,太阳能板直角边源.txt,太阳能板直角边源,2,660,UNLABELED,,TURN_LEFT,NaN
E4C570265860EDCA286E684EFFA745B1E739FC85A4AE8D55D3C86AD2F421DA35,太阳能板直角边源:s2:b7,太阳能板直角边源.txt,太阳能板直角边源,2,695,UNLABELED,,TURN_LEFT,NaN
6ABD3EDEEEFBACCF20EC156F17207F6DDD5A6516D1ACD41D1A583C7DAE404F4C,太阳能板直角边源:s2:b8,太阳能板直角边源.txt,太阳能板直角边源,2,729,UNLABELED,,TURN_LEFT,NaN
F65C8B7FA32257E9CFA174B913AA9DE74A53083E724691357447C8D1C3D7DF23,太阳能板直角边源:s2:b9,太阳能板直角边源.txt,太阳能板直角边源,2,764,UNLABELED,,STATIONARY,NaN
7F59B3525A6E14A6936D7C3CA09B8B359E76D314E77B702A2E6E1A7FB391BC77,太阳能板直角边源:s2:b10,太阳能板直角边源.txt,太阳能板直角边源,2,799,UNLABELED,,STATIONARY,NaN
654ED20CFFAE53B720FC5D5DF928C7DB28135BC96698FEAAA4B021F9086E48F1,太阳能板直角边源:s2:b11,太阳能板直角边源.txt,太阳能板直角边源,2,833,UNLABELED,,STATIONARY,NaN
6DAF3CE5CB4B3CDBB2A405AE15B9F0BC8D49FAF6BD17C967975C1983F1C89E90,太阳能板直角边源:s2:b12,太阳能板直角边源.txt,太阳能板直角边源,2,868,UNLABELED,,STATIONARY,NaN
398BB92D8840509E09A70AA7A163F1E77EC52F9818CAACB8BDABD36FB5AE83AB,太阳能板直角边源:s3:b1,太阳能板直角边源.txt,太阳能板直角边源,3,3,UNLABELED,,STATIONARY,NaN
473A1590E71D21521EB65A3D316FD43738C0BE8B844D0FC240C26F6C3B6779C7,太阳能板直角边源:s3:b2,太阳能板直角边源.txt,太阳能板直角边源,3,173,UNLABELED,,STATIONARY,NaN
BD1F37F5790785E5D5AE9654E8A7FB130166523CF92C65B00D93470979CCDA4B,太阳能板直角边源:s3:b3,太阳能板直角边源.txt,太阳能板直角边源,3,207,UNLABELED,,STATIONARY,NaN
002B1E4C14F970A88FA95E01404B9E2632B4C912226B8B65852281B93DF90AC2,太阳能板直角边源:s3:b4,太阳能板直角边源.txt,太阳能板直角边源,3,242,UNLABELED,,STATIONARY,NaN
2ED97FA0B21C76F1EE37D77427E63402996828972904DA0CCC04463A3DAFCF91,太阳能板直角边源:s4:b2,太阳能板直角边源.txt,太阳能板直角边源,4,3990,UNLABELED,,STATIONARY,NaN
406D3353B583B2C3EE4B7588D4BFFBFF19C1AC024939F0905A1BCA9697B5D38A,太阳能板直角边源:s4:b3,太阳能板直角边源.txt,太阳能板直角边源,4,4024,UNLABELED,,STATIONARY,NaN
DAE0E79AFE3B8C0127FA30DD66EDCF98E41D95D07948E736677E876E45C75E5C,太阳能板直角边源:s4:b4,太阳能板直角边源.txt,太阳能板直角边源,4,4059,UNLABELED,,STATIONARY,NaN
5DF5C8AFDB8F4CAB8775CFE07CC2F61FFD9115020E4DBF30CF49EEE12DA40A6A,太阳能板直角边源:s5:b1,太阳能板直角边源.txt,太阳能板直角边源,5,3,UNLABELED,,STATIONARY,NaN
6FF73D24FCC90CD67245092876FAB5EF1323EED8AE45F9B1CD60C896E0E05C44,太阳能板直角边源:s5:b2,太阳能板直角边源.txt,太阳能板直角边源,5,36,UNLABELED,,STATIONARY,NaN
80C2B88BB71E270A79EE3A3C4BB29F607D4A37B75DE88EC4B129B8EB86DB5B2D,太阳能板直角边源:s5:b3,太阳能板直角边源.txt,太阳能板直角边源,5,71,UNLABELED,,STATIONARY,NaN
90046EF32EA7B470F21BB1E391A9A2633C1A69FC0BA365AC25AB9FDEA9169226,太阳能板直角边源:s5:b4,太阳能板直角边源.txt,太阳能板直角边源,5,106,UNLABELED,,STATIONARY,NaN
0AEE2F5D1593E343606CD44C038DD45E13513F45422AB890984FF9845133C200,太阳能板直角边源:s5:b5,太阳能板直角边源.txt,太阳能板直角边源,5,140,UNLABELED,,STATIONARY,NaN
A8DC90129AAF8DD5B52DD7352F4A0AE808567DDD7BAC74968578959BC5CFAD48,太阳能板直角边源:s5:b6,太阳能板直角边源.txt,太阳能板直角边源,5,176,UNLABELED,,STATIONARY,NaN
D18BDE2152333CC1FB3CCD3F06EE70862DE16EA4DA968E0A49DB116378E7B962,太阳能板直角边源:s5:b7,太阳能板直角边源.txt,太阳能板直角边源,5,210,UNLABELED,,STATIONARY,NaN
0B541DF0F0C03512DB5BE3E23A45AFD70D7189AA6FBE217286EB73CC4CB91005,太阳能板直角边源:s5:b8,太阳能板直角边源.txt,太阳能板直角边源,5,245,UNLABELED,,STATIONARY,NaN
AD129F0D5FC025802EAB18011859539B7CD43E76EA0C9244358913D53B5205F2,太阳能板直角边源:s5:b9,太阳能板直角边源.txt,太阳能板直角边源,5,279,UNLABELED,,STATIONARY,NaN
FBB606B6B926D3FF5252023F148C435E900A613C7F5F09EA121841E0A06C8275,太阳能板直角边源:s5:b10,太阳能板直角边源.txt,太阳能板直角边源,5,314,UNLABELED,,STATIONARY,NaN
D4770D36E6BCED06A02F0310FF60365583C85BD1023C208FDBFF716656B88292,太阳能板直角边源:s5:b11,太阳能板直角边源.txt,太阳能板直角边源,5,349,UNLABELED,,STATIONARY,NaN
E100C652211E59E78D24CAC65DFE895DDF4F15BF833F401CFFE0654B59B0EDE5,太阳能板直角边源:s5:b12,太阳能板直角边源.txt,太阳能板直角边源,5,383,UNLABELED,,STATIONARY,NaN
1FA8364AB76A4B0C520BC0BE20401BAF701C9891D9B16B444458BC8B6F6AF7C5,太阳能板直角边源:s5:b13,太阳能板直角边源.txt,太阳能板直角边源,5,418,UNLABELED,,STATIONARY,NaN
423CF4C3220714A9C3A9B2B283EBE747BCE898CB44E213F72EBA7125E1B80969,太阳能板直角边源:s5:b14,太阳能板直角边源.txt,太阳能板直角边源,5,452,UNLABELED,,STATIONARY,NaN
510A0F18689F3B74A9F9B75058BB5A528EB0379E1AD404C4A70B10DF218C1871,太阳能板直角边源:s5:b15,太阳能板直角边源.txt,太阳能板直角边源,5,487,UNLABELED,,STATIONARY,NaN
3FF5DCEA5334EF4CC81870EF702D964C621B5FD367270271E192FCAC73B2908E,太阳能板直角边源:s5:b16,太阳能板直角边源.txt,太阳能板直角边源,5,521,UNLABELED,,STATIONARY,NaN
C9C2655A7775A6E0D782D3BAFAE63EE52604FD2E45DE03E24668FF84DDF80108,太阳能板直角边源:s5:b17,太阳能板直角边源.txt,太阳能板直角边源,5,556,UNLABELED,,STATIONARY,NaN
7E21C6AC39F4BB9651DFF9F9B57A0D9CB12E19780052FF597D528B7514AC5179,太阳能板直角边源:s5:b18,太阳能板直角边源.txt,太阳能板直角边源,5,591,UNLABELED,,STATIONARY,NaN
A1E310C49AA3F8E7025B9F142D46A72B0B6D7167BF390EDDF94BB628FA411126,太阳能板直角边源:s5:b19,太阳能板直角边源.txt,太阳能板直角边源,5,626,UNLABELED,,STATIONARY,NaN
542BF57236B2B1EF6A7D33504451DB03F58119ECDC768378B71999627A3FC0C6,太阳能板直角边源:s5:b20,太阳能板直角边源.txt,太阳能板直角边源,5,660,UNLABELED,,STATIONARY,NaN
1F43DCE61E012AAA4B811B7D5279B1ADF2583D02476E8464A02C36D8A0E7A6FF,太阳能板直角边源:s5:b21,太阳能板直角边源.txt,太阳能板直角边源,5,695,UNLABELED,,STATIONARY,NaN
D4726A6E720BD3D124C4F5A1081DC0FD63293588E53DB6976AF71BF4C8BBB109,太阳能板直角边源:s5:b22,太阳能板直角边源.txt,太阳能板直角边源,5,730,UNLABELED,,STATIONARY,NaN
B4E9ED857D439208325CAA48EE559ACEB01515A14FB5206D462189B117D68688,太阳能板直角边源:s5:b23,太阳能板直角边源.txt,太阳能板直角边源,5,764,UNLABELED,,STATIONARY,NaN
B205A12D844DEE8FE1B0080470DBAB09725EF042A573C52156526E339214BC30,太阳能板直角边源:s5:b24,太阳能板直角边源.txt,太阳能板直角边源,5,798,UNLABELED,,STATIONARY,NaN
7DB4D3B426E96C8B5822C740CBF88D9BA55409FCB0A655A38AE624C01CCAEE5E,太阳能板直角边源:s5:b25,太阳能板直角边源.txt,太阳能板直角边源,5,833,UNLABELED,,STATIONARY,NaN
F774E7C854C456AC765C2A8FD8530D044669E741F15300FD3880E1C55BA6C71B,太阳能板直角边源:s5:b26,太阳能板直角边源.txt,太阳能板直角边源,5,867,UNLABELED,,STATIONARY,NaN
99E374F3FA0204E3EA60E47A32107A5FF739392DCC51564E72D76DBC1C5E5992,太阳能板直角边源:s5:b27,太阳能板直角边源.txt,太阳能板直角边源,5,902,UNLABELED,,STATIONARY,NaN
0AD0A889BA96937EC74B62B3CB9021A08BB3C7B1EBA75DECE3D3846A737C41E5,太阳能板直角边源:s6:b1,太阳能板直角边源.txt,太阳能板直角边源,6,3,UNLABELED,,STATIONARY,NaN
E3FD1771AADAA370EFC1020A6F42323E19C570B6EC2F936F310450B7F75C1CB1,太阳能板直角边源:s6:b2,太阳能板直角边源.txt,太阳能板直角边源,6,37,UNLABELED,,STATIONARY,NaN
E3CBB34151DA764E7AB0D206706F5C26AA6CE634A342F4511E1A50ED0F2E2780,太阳能板直角边源:s6:b3,太阳能板直角边源.txt,太阳能板直角边源,6,72,UNLABELED,,STATIONARY,NaN
910ABE6250C85699C01910176DDC4C8F9A559C4006BA9180FFDFF0DA1966ECDA,太阳能板直角边源:s6:b4,太阳能板直角边源.txt,太阳能板直角边源,6,106,UNLABELED,,STATIONARY,NaN
806399C40EF4F44BDBEDD499C4EA27025859A86B422A5244D633472D9BF944A1,太阳能板直角边源:s6:b5,太阳能板直角边源.txt,太阳能板直角边源,6,140,UNLABELED,,STATIONARY,NaN
39A6FC0AFF4039F3EF77D9B3E936F313D9014EFA3840E1703CCED1BE1372130B,太阳能板直角边源:s6:b6,太阳能板直角边源.txt,太阳能板直角边源,6,175,UNLABELED,,STATIONARY,NaN
78111520F8317485EE004097B3E2D9432D18AB8C00B86FC41D87F8DBC0DFF884,太阳能板直角边源:s6:b7,太阳能板直角边源.txt,太阳能板直角边源,6,210,UNLABELED,,STATIONARY,NaN
30613FAFB18DECCC82822BF32D18F162E82F52875F66E8BD8D6A59D96BA138FB,太阳能板直角边源:s6:b8,太阳能板直角边源.txt,太阳能板直角边源,6,244,UNLABELED,,STATIONARY,NaN
4A7418D5503D784C18341C21A3F6E20C95AE141DBA5B23DAD82E65A532301BBD,太阳能板直角边源:s6:b9,太阳能板直角边源.txt,太阳能板直角边源,6,279,UNLABELED,,STATIONARY,NaN
FAE993D80C5F510F340D0E348948EF907EBEE97D2690D2611219E0CC4F641396,太阳能板直角边源:s6:b10,太阳能板直角边源.txt,太阳能板直角边源,6,314,UNLABELED,,STATIONARY,NaN
029D0B0892C8D06CC03626B16AFE0897D39632C28E1A806466E609DE9E34306F,太阳能板直角边源:s6:b11,太阳能板直角边源.txt,太阳能板直角边源,6,348,UNLABELED,,STATIONARY,NaN
667EFD7EABD5F7AF7239C0560379B1F46771A598C8E6FF114FE2111C24315758,太阳能板直角边源:s6:b12,太阳能板直角边源.txt,太阳能板直角边源,6,383,UNLABELED,,STATIONARY,NaN
E0F5EE3B8E450A64BF17E9652B305E1CC10822008725DB7DD5B08788178322FA,太阳能板直角边源:s6:b13,太阳能板直角边源.txt,太阳能板直角边源,6,417,UNLABELED,,STATIONARY,NaN
06F01158CDDE2144AA14D362768208ADF265779E63EBA134AA491BFF5239A446,太阳能板直角边源:s6:b14,太阳能板直角边源.txt,太阳能板直角边源,6,452,UNLABELED,,STATIONARY,NaN
3403BD3F85644597E274CBAAC1FED6A94F607E91EFD94FC79D88A345CA2846B3,太阳能板直角边源:s6:b15,太阳能板直角边源.txt,太阳能板直角边源,6,486,UNLABELED,,STATIONARY,NaN
2F28442DBAE785D94F14F2F8A21E6E3F01D2ED007F73E4E9A426E6506BA3CA62,太阳能板直角边源:s6:b16,太阳能板直角边源.txt,太阳能板直角边源,6,521,UNLABELED,,STATIONARY,NaN
5D4BF1A8E94A4EFCDCAE7D8A7B653B7C1A5D014369D9E417B668BB6170CE15A7,太阳能板直角边源:s6:b17,太阳能板直角边源.txt,太阳能板直角边源,6,556,UNLABELED,,STATIONARY,NaN
01FE751C3353EB37497B90B1A8D1348120F932F9CD5B8F2A927AF28800CEAD6E,太阳能板直角边源:s6:b18,太阳能板直角边源.txt,太阳能板直角边源,6,591,UNLABELED,,STATIONARY,NaN
AE1DBD35746AB701B4DB61E5E2A1CC0CE485087F05B2A046E609A329F355D575,太阳能板直角边源:s6:b19,太阳能板直角边源.txt,太阳能板直角边源,6,625,UNLABELED,,STATIONARY,NaN
929C9A5013201BBAB2780E5654BA94A8CEB1DDC72B0B82E07A7270DC91F497B0,太阳能板直角边源:s6:b20,太阳能板直角边源.txt,太阳能板直角边源,6,660,UNLABELED,,STATIONARY,NaN
C194861DEC6125D8F88E4EE5175472191047BE939F84D923ECFD940D0F364835,太阳能板直角边源:s6:b21,太阳能板直角边源.txt,太阳能板直角边源,6,694,UNLABELED,,STATIONARY,NaN
B76AA5128322DD8F81E6D679CEB7A3AAEDF81305A89291823A5B7C80D4527B43,太阳能板直角边源:s6:b22,太阳能板直角边源.txt,太阳能板直角边源,6,729,UNLABELED,,STATIONARY,NaN
2D45517D19DD855241026274A82BDD9831A3B0121BB940F768E00D5B233FFA0F,太阳能板直角边源:s6:b23,太阳能板直角边源.txt,太阳能板直角边源,6,764,UNLABELED,,STATIONARY,NaN
8BD8D9250B1C7BCACA01C94FC396D0EEF2A3E12DBAE77AA65EC999951D0220BE,太阳能板直角边源:s6:b24,太阳能板直角边源.txt,太阳能板直角边源,6,798,UNLABELED,,FORWARD,NaN
9F4E7129CE3BA849C08E4B73D88E1E820EBF5320E0A814A812F0DB17B8B56177,太阳能板直角边源:s6:b25,太阳能板直角边源.txt,太阳能板直角边源,6,833,UNLABELED,,STATIONARY,NaN
CB6A71CF87A6E02438D50EC419C9F3CE2FBB500FE80C29E5B46658FB00F2092E,太阳能板直角边源:s6:b26,太阳能板直角边源.txt,太阳能板直角边源,6,868,UNLABELED,,FORWARD,NaN
7484C6978DC0C7470B15186E91BD3472D2A61773728BACBED95678900843EDA0,太阳能板直角边源:s6:b27,太阳能板直角边源.txt,太阳能板直角边源,6,902,UNLABELED,,STATIONARY,NaN
C799B312FC434AC9C529200A8246687308749DB917BE5639C9D3DC1590E140FC,太阳能板直角边源:s6:b28,太阳能板直角边源.txt,太阳能板直角边源,6,937,UNLABELED,,STATIONARY,NaN
1AB8D98ACE026974929E192EAEC523F8A55EA5982EA43B676A65D757B963ECA0,太阳能板直角边源:s6:b29,太阳能板直角边源.txt,太阳能板直角边源,6,971,UNLABELED,,STATIONARY,NaN
3442C38E564F56156828591A22B90120832D4763DD9BA7FFE83C09D91D046B26,太阳能板直角边源:s6:b30,太阳能板直角边源.txt,太阳能板直角边源,6,1006,UNLABELED,,STATIONARY,NaN
7FD8D86AFCCC30121642671DDF45CFEE9AC3907614E77800011F40919DB32E94,太阳能板直角边源:s6:b31,太阳能板直角边源.txt,太阳能板直角边源,6,1041,UNLABELED,,STATIONARY,NaN
33BEAF89A09B9B37F6038F41BBB5692783CFD9C9C87E5A7265AF8EC41D4DABA2,太阳能板直角边源:s6:b32,太阳能板直角边源.txt,太阳能板直角边源,6,1076,UNLABELED,,STATIONARY,NaN
D8AF87F8ED3A5B0783EC758B695A1D2CB4A495C2FD3287FE0061C3A35BD82081,太阳能板直角边源:s6:b33,太阳能板直角边源.txt,太阳能板直角边源,6,1110,UNLABELED,,STATIONARY,NaN
6EAB8C97179289C0044E726794331110EE3FB6F2916CCD2B1F1814C5FB9DD1BD,太阳能板直角边源:s6:b34,太阳能板直角边源.txt,太阳能板直角边源,6,1145,UNLABELED,,STATIONARY,NaN
212F7760C978A73343C238122CD2867E5BF4E3CD779786EEAAE10A8FCCF941C3,太阳能板直角边源:s6:b35,太阳能板直角边源.txt,太阳能板直角边源,6,1180,UNLABELED,,STATIONARY,NaN
E59780318301DEC60F894A87E8CC8F55DE1832AF229040E76C976E4EA8A13894,太阳能板直角边源:s7:b1,太阳能板直角边源.txt,太阳能板直角边源,7,3,UNLABELED,,UNKNOWN,NaN
D2C0F694616045A7F603B66DA8D4F5AFF6A9B71A8D912117EDB6138C471DDF7F,太阳能板直角边源:s7:b2,太阳能板直角边源.txt,太阳能板直角边源,7,201,UNLABELED,,UNKNOWN,NaN
FBB0DCF0535B841B187AD1F1D5EB267717BA0CD2C7FAC22D35661EACB1F1A8FF,太阳能板直角边源:s7:b3,太阳能板直角边源.txt,太阳能板直角边源,7,236,UNLABELED,,UNKNOWN,NaN
B49FB54ED62A50D6A02AB283F100022843E6FBA8BC431DCF5A4D51C38CC98AD7,太阳能板直角边源:s7:b4,太阳能板直角边源.txt,太阳能板直角边源,7,270,UNLABELED,,UNKNOWN,NaN
3FF86C2934DF785148FA895FFE78211C6CDA1373580064B45977E862AA1B09B0,太阳能板直角边源:s7:b5,太阳能板直角边源.txt,太阳能板直角边源,7,305,UNLABELED,,UNKNOWN,NaN
2C7731E9CFABCAA8AF9166F68E3BFC09C9EE19D2EEE61EEA336073FA101F6B66,太阳能板直角边源:s7:b6,太阳能板直角边源.txt,太阳能板直角边源,7,339,UNLABELED,,UNKNOWN,NaN
40DB47A5784884ACD6DB0F6CD06AA36B6857FC2CC05AE84892A85068D913E537,太阳能板直角边源:s7:b7,太阳能板直角边源.txt,太阳能板直角边源,7,375,UNLABELED,,UNKNOWN,NaN
F6A57B4BCB0E811A196C3556A4AF70E443BD6CB596BFB1B4BE21265DBEDAA9B7,太阳能板直角边源:s7:b8,太阳能板直角边源.txt,太阳能板直角边源,7,409,UNLABELED,,UNKNOWN,NaN
9E30A82DE19DC2B1F2B7295987747A2E97AB762A70E463074103C148AE0E7B2F,太阳能板直角边源:s7:b9,太阳能板直角边源.txt,太阳能板直角边源,7,444,UNLABELED,,UNKNOWN,NaN
19F79C4098B9B038F099B1F7787ADD4D989125C4C885368D1F090A4C9E7897FF,太阳能板直角边源:s7:b10,太阳能板直角边源.txt,太阳能板直角边源,7,479,UNLABELED,,STATIONARY,NaN
0F84854B43984AD31A8122C6B29545AF640BB5D2BC763D76CE72877F1A99F679,太阳能板直角边源:s7:b11,太阳能板直角边源.txt,太阳能板直角边源,7,513,UNLABELED,,STATIONARY,NaN
